timestamp_ms,frames_decoded,frames_dropped,frames_received,framerate,jitter_buffer_delay_ms,video_width,video_height,total_decode_time_ms,total_bytes_received,bitrates,overall_avg_bitrates,decoder_implementation
209320562,6984,0,6984,30.2,150731,1920,1080,50630,416746541,1.17186e+07,1.42277e+07,libvpx
209321563,7013.8,0,7013.8,29.8,151332,1920,1080,50843.3,418304355,1.24501e+07,1.42201e+07,libvpx
209322563,7043.6,0,7043.6,29.8,151948,1920,1080,51059.9,419901192,1.27747e+07,1.4214e+07,libvpx
209323564,7073.4,0,7073.4,29.8,152703,1920,1080,51276.1,421398579,1.19671e+07,1.42045e+07,libvpx
209324566,7103.8,0,7103.8,30.4,153383,1920,1080,51487.5,422817058,1.13252e+07,1.41924e+07,libvpx
209325567,7134,0,7134,30.2,153940,1920,1080,51690,424273447,1.16395e+07,1.41817e+07,libvpx
209326569,7164,0,7164,30,154446,1920,1080,51884.6,425738559,1.16975e+07,1.41714e+07,libvpx
209327570,7193.8,0,7193.8,29.8,155017,1920,1080,52086.5,427283888,1.23503e+07,1.41638e+07,libvpx
209328573,7223.8,0,7223.8,29.8,155609,1920,1080,52284.6,428809613,1.21693e+07,1.41556e+07,libvpx
209329575,7253.6,0,7253.6,29.8,156298,1920,1080,52503.6,430386755,1.2592e+07,1.41491e+07,libvpx
209330576,7283.8,0,7283.8,30.2,156982,1920,1080,52722.2,432005662,1.29383e+07,1.41442e+07,libvpx
209331577,7314,0,7314,30,157488,1920,1080,52934.3,433414070,1.1256e+07,1.41324e+07,libvpx
209332578,7344,0,7344,29.6,157960,1920,1080,53145.1,434973457,1.24626e+07,1.41256e+07,libvpx
209333581,7374.8,0,7374.8,30.4,158548,1920,1080,53366.4,436477065,1.19929e+07,1.4117e+07,libvpx
209334582,7404.4,0,7404.4,29.6,158999,1920,1080,53582.4,437971235,1.19414e+07,1.41082e+07,libvpx
209335584,7434.4,0,7434.4,29.6,159624,1920,1080,53823.6,439655553,1.34476e+07,1.41055e+07,libvpx
209336585,7465,0,7465,30.6,160253,1920,1080,54052.9,441143948,1.18953e+07,1.40967e+07,libvpx
209337587,7495,0,7495,30,160777,1920,1080,54273.9,442692421,1.23631e+07,1.40898e+07,libvpx
209338588,7524.8,0,7524.8,29.8,161196,1920,1080,54488.9,444205684,1.2094e+07,1.40819e+07,libvpx
209339589,7555,0,7555,30.2,161721,1920,1080,54710.5,445805180,1.27832e+07,1.40767e+07,libvpx
209340590,7584.6,0,7584.6,29.6,162276,1920,1080,54934.3,447425351,1.29484e+07,1.40723e+07,libvpx
209341592,7614.8,0,7614.8,30.2,162877,1920,1080,55165.5,448947023,1.21491e+07,1.40648e+07,libvpx
209342594,7644.6,0,7644.6,29.8,163346,1920,1080,55392.9,450538263,1.27045e+07,1.40594e+07,libvpx
209343595,7674.6,0,7674.6,30,163855,1920,1080,55615,452151399,1.28922e+07,1.40549e+07,libvpx
209344597,7705,0,7705,30.4,164408,1920,1080,55816.9,453690677,1.22896e+07,1.40481e+07,libvpx
209345598,7734.8,0,7734.8,29.8,164837,1920,1080,56028.4,455353137,1.32864e+07,1.40451e+07,libvpx
209346599,7764.6,0,7764.6,29.8,165382,1920,1080,56254.4,456913725,1.24722e+07,1.40391e+07,libvpx
209347601,7794.8,0,7794.8,30,165981,1920,1080,56479.7,458596520,1.34355e+07,1.40368e+07,libvpx
209348603,7824.8,0,7824.8,30,166573,1920,1080,56707.9,460130597,1.22481e+07,1.40299e+07,libvpx
209349604,7855,0,7855,30.2,166989,1920,1080,56920.7,461574514,1.15398e+07,1.40205e+07,libvpx
209350606,7884.4,0,7884.4,29.4,167595,1920,1080,57137.4,463375629,1.43802e+07,1.40218e+07,libvpx
209351607,7915,0,7915,30.6,168350,1920,1080,57360.6,465034737,1.32596e+07,1.40189e+07,libvpx
209352608,7945,0,7945,30,168948,1920,1080,57577.4,466829656,1.4345e+07,1.40202e+07,libvpx
209353609,7975,0,7975,30,169554,1920,1080,57802.2,468709282,1.5022e+07,1.40239e+07,libvpx
209354610,8005,0,8005,30,170246,1920,1080,58030.2,470696399,1.58811e+07,1.40308e+07,libvpx
209355611,8035,0,8035,30,171010,1920,1080,58275.2,473062236,1.89078e+07,1.4049e+07,libvpx
209356613,8065,0,8065,30,171797,1920,1080,58518.2,475324448,1.80616e+07,1.40638e+07,libvpx
209357614,8094.8,0,8094.8,29.8,172569,1920,1080,58771.3,477852194,2.02018e+07,1.40865e+07,libvpx
209358615,8125,0,8125,30,173409,1920,1080,59055.7,480735831,2.3046e+07,1.41194e+07,libvpx
209359616,8154.6,0,8154.6,29.6,174272,1920,1080,59336.6,483814193,2.46023e+07,1.41578e+07,libvpx
209360617,8185.2,0,8185.2,30.6,175117,1920,1080,59625.7,486523471,2.16526e+07,1.41851e+07,libvpx
209361619,8215.2,0,8215.2,30,175735,1920,1080,59860.7,488857572,1.86355e+07,1.42013e+07,libvpx
209362620,8244.8,0,8244.8,29.6,176548,1920,1080,60097.5,491386033,2.02075e+07,1.42231e+07,libvpx
209363622,8275.4,0,8275.4,30.4,177239,1920,1080,60336.7,494004407,2.09052e+07,1.42472e+07,libvpx
209364623,8305.2,0,8305.2,29.6,177911,1920,1080,60590.7,497046835,2.43151e+07,1.42834e+07,libvpx
209365624,8335,0,8335,29.8,178663,1920,1080,60863.7,500216209,2.53297e+07,1.4323e+07,libvpx
209366625,8361.4,0,8361.4,26.4,179587,1920,1080,61150,503588359,2.69502e+07,1.43681e+07,libvpx
209367627,8395,0,8395,33.4,180550,1920,1080,61468.7,506395000,2.24083e+07,1.43967e+07,libvpx
209368628,8424.8,0,8424.8,29.4,181442,1920,1080,61717.8,508935968,2.03074e+07,1.44177e+07,libvpx
209369630,8454.8,0,8454.8,30,182367,1920,1080,61991.1,511560440,2.09539e+07,1.44408e+07,libvpx
209370631,8484.6,0,8484.6,29.8,183294,1920,1080,62257.3,513882110,1.85548e+07,1.44552e+07,libvpx
209371633,8516,0,8516,31.4,184001,1920,1080,62502,516052704,1.73301e+07,1.44653e+07,libvpx
209372634,8546,0,8546,30,184673,1920,1080,62736.7,517890971,1.46914e+07,1.44661e+07,libvpx
209373635,8575.6,0,8575.6,29.6,185317,1920,1080,62958.5,519979249,1.66895e+07,1.44739e+07,libvpx
209374637,8605.4,0,8605.4,29.8,186140,1920,1080,63209.2,522393258,1.92735e+07,1.44905e+07,libvpx
209375638,8635.6,0,8635.6,30,186982,1920,1080,63455.7,524810625,1.93196e+07,1.45072e+07,libvpx
209376639,8666,0,8666,30.4,187852,1920,1080,63698.1,527176729,1.89099e+07,1.45224e+07,libvpx
209377641,8695.8,0,8695.8,29.8,188681,1920,1080,63929.2,529520004,1.87088e+07,1.45368e+07,libvpx
209378642,8725.8,0,8725.8,30,189518,1920,1080,64169,531869963,1.87809e+07,1.45513e+07,libvpx
209379643,8756,0,8756,30,190341,1920,1080,64412.7,534286303,1.93114e+07,1.45676e+07,libvpx
209380645,8785.8,0,8785.8,29.8,191224,1920,1080,64669.7,536854281,2.05028e+07,1.45878e+07,libvpx
209381646,8816,0,8816,30.2,192094,1920,1080,64926.6,539263678,1.92559e+07,1.46036e+07,libvpx
209382648,8846,0,8846,30,192901,1920,1080,65166.3,541534891,1.81334e+07,1.46155e+07,libvpx
209383649,8876,0,8876,30,193659,1920,1080,65396.4,543591426,1.64358e+07,1.46217e+07,libvpx
209384650,8905.6,0,8905.6,29.6,194485,1920,1080,65646.3,546158181,2.05135e+07,1.46414e+07,libvpx
209385651,8935.6,0,8935.6,30,195415,1920,1080,65912.5,548789017,2.10257e+07,1.46628e+07,libvpx
209386652,8966,0,8966,30.4,196292,1920,1080,66164.1,551216164,1.93978e+07,1.46785e+07,libvpx
209387653,8996,0,8996,30,197132,1920,1080,66411.7,553443270,1.7799e+07,1.46889e+07,libvpx
209388654,9026,0,9026,30,197947,1920,1080,66661.2,555934217,1.99077e+07,1.47062e+07,libvpx
209389655,9055.6,0,9055.6,29.6,198803,1920,1080,66916.3,558426609,1.99192e+07,1.47234e+07,libvpx
209390656,9086.2,0,9086.2,30.6,199715,1920,1080,67181.1,561007433,2.0626e+07,1.47428e+07,libvpx
209391657,9116.2,0,9116.2,30,200509,1920,1080,67441.2,563245956,1.78903e+07,1.47531e+07,libvpx
209392659,9146,0,9146,29.8,201342,1920,1080,67693.4,565621586,1.89671e+07,1.47669e+07,libvpx
209393660,9176,0,9176,30,202158,1920,1080,67931.8,568011215,1.90979e+07,1.4781e+07,libvpx
209394661,9206,0,9206,30,202986,1920,1080,68175.9,570427565,1.93115e+07,1.47957e+07,libvpx
209395662,9236,0,9236,30,203820,1920,1080,68425.9,572837536,1.92605e+07,1.48101e+07,libvpx
209396663,9266.6,0,9266.6,30.2,204644,1920,1080,68686.8,575220760,1.90467e+07,1.48238e+07,libvpx
209397664,9296.2,0,9296.2,29.6,205516,1920,1080,68943.7,577888052,2.1317e+07,1.48447e+07,libvpx
209398665,9326.8,0,9326.8,30.6,206322,1920,1080,69212.7,580025357,1.70814e+07,1.48518e+07,libvpx
209399666,9356.6,0,9356.6,29.8,207113,1920,1080,69530.3,582557961,2.02406e+07,1.4869e+07,libvpx
209400668,9386.4,0,9386.4,29.8,208005,1920,1080,69810.7,585153776,2.07251e+07,1.48877e+07,libvpx
209401669,9417,0,9417,30.6,208782,1920,1080,70064.1,587401748,1.79658e+07,1.48975e+07,libvpx
209402671,9446.6,0,9446.6,29.6,209549,1920,1080,70325.8,590305141,2.31808e+07,1.49237e+07,libvpx
209403672,9476.6,0,9476.6,30,210394,1920,1080,70621.1,593047527,2.19172e+07,1.49458e+07,libvpx
209404677,9507,0,9507,30,211162,1920,1080,70901.9,596181351,2.49459e+07,1.49773e+07,libvpx
209405678,9536.8,0,9536.8,29.8,211933,1920,1080,71183.6,599235442,2.44083e+07,1.50069e+07,libvpx
209406679,9566.6,0,9566.6,29.8,212800,1920,1080,71502.1,602801224,2.84978e+07,1.5049e+07,libvpx
209407680,9596.4,0,9596.4,29.8,213747,1920,1080,71842,606722703,3.13405e+07,1.50997e+07,libvpx
209408681,9623,0,9623,26.6,214735,1920,1080,72148.9,610332607,2.88504e+07,1.51424e+07,libvpx
209409682,9656,0,9656,33,215712,1920,1080,72467.8,613185304,2.27988e+07,1.51661e+07,libvpx
209410684,9687,0,9687,30.8,216569,1920,1080,72715.9,615353543,1.73113e+07,1.51727e+07,libvpx
209411685,9716.8,0,9716.8,29.8,217466,1920,1080,72952.1,617528907,1.73855e+07,1.51796e+07,libvpx
209412686,9747.2,0,9747.2,30.4,218322,1920,1080,73181.6,619690240,1.72734e+07,1.5186e+07,libvpx
209413687,9777,0,9777,29.8,219169,1920,1080,73418.4,621778626,1.66904e+07,1.51906e+07,libvpx
209414689,9807,0,9807,30,219994,1920,1080,73647.7,623884553,1.68138e+07,1.51955e+07,libvpx
209415690,9837.2,0,9837.2,30.2,220821,1920,1080,73886,625876816,1.59222e+07,1.51977e+07,libvpx
209416691,9867.8,0,9867.8,30.6,221386,1920,1080,74106.7,627552504,1.33921e+07,1.51923e+07,libvpx
209417693,9896.8,0,9896.8,28.8,222082,1920,1080,74331.6,629814332,1.80585e+07,1.52009e+07,libvpx
209418694,9927,0,9927,30.2,223015,1920,1080,74591.9,632048937,1.7859e+07,1.52089e+07,libvpx
209419695,9957.4,0,9957.4,30.4,223877,1920,1080,74849.4,634172402,1.69707e+07,1.52142e+07,libvpx
209420697,9988,0,9988,30.2,224695,1920,1080,75090.4,636281646,1.68403e+07,1.52191e+07,libvpx
209421698,10018,0,10018,30,225459,1920,1080,75314.2,638276571,1.59435e+07,1.52213e+07,libvpx
209422699,10047.2,0,10047.2,29.2,226227,1920,1080,75544.4,640457114,1.74269e+07,1.52278e+07,libvpx
209423702,10078,0,10078,30.8,227051,1920,1080,75791,642495072,1.62549e+07,1.52309e+07,libvpx
209424703,10108,0,10108,30,227874,1920,1080,76021.5,644643786,1.71725e+07,1.52366e+07,libvpx
209425704,10138,0,10138,30,228698,1920,1080,76254.4,646756956,1.68885e+07,1.52415e+07,libvpx
209426705,10168,0,10168,30,229504,1920,1080,76485.7,648816640,1.6461e+07,1.52451e+07,libvpx
209427708,10198,0,10198,30,230258,1920,1080,76719.9,650926157,1.68257e+07,1.52497e+07,libvpx
209428709,10228,0,10228,30,231083,1920,1080,76949.5,653100812,1.73799e+07,1.52559e+07,libvpx
209429711,10258,0,10258,30,231934,1920,1080,77177.8,655301206,1.7568e+07,1.52627e+07,libvpx
209430713,10288.2,0,10288.2,30.2,232772,1920,1080,77403.4,657468295,1.73021e+07,1.52686e+07,libvpx
209431714,10318.2,0,10318.2,30,233613,1920,1080,77643.6,659645975,1.7404e+07,1.52748e+07,libvpx
209432716,10348,0,10348,29.8,234412,1920,1080,77886,661809629,1.72747e+07,1.52806e+07,libvpx
209433717,10378,0,10378,30,235271,1920,1080,78136.6,664117288,1.84428e+07,1.52897e+07,libvpx
209434718,10408,0,10408,30,236129,1920,1080,78381.5,666288637,1.73534e+07,1.52956e+07,libvpx
209435720,10437.8,0,10437.8,29.8,236984,1920,1080,78617.3,668581752,1.83083e+07,1.53043e+07,libvpx
209436721,10468,0,10468,30.2,237868,1920,1080,78862.2,670845042,1.80882e+07,1.53122e+07,libvpx
209437722,10498.6,0,10498.6,30.6,238654,1920,1080,79109.6,672833552,1.58922e+07,1.53139e+07,libvpx
209438723,10528.2,0,10528.2,29.6,239364,1920,1080,79338.6,674975154,1.71157e+07,1.5319e+07,libvpx
209439725,10558,0,10558,29.8,240179,1920,1080,79589.7,677101714,1.69785e+07,1.53237e+07,libvpx
209440727,10588.4,0,10588.4,30.2,240967,1920,1080,79823.5,679171837,1.65279e+07,1.53271e+07,libvpx
209441728,10618.6,0,10618.6,30,241814,1920,1080,80070.4,681422339,1.7986e+07,1.53346e+07,libvpx
209442730,10648.8,0,10648.8,30.2,242657,1920,1080,80311.2,683682563,1.80457e+07,1.53422e+07,libvpx
209443731,10679,0,10679,30,243496,1920,1080,80546.2,685972101,1.8298e+07,1.53505e+07,libvpx
209444732,10709,0,10709,30,244336,1920,1080,80776.5,688218880,1.79563e+07,1.53577e+07,libvpx
209445733,10739,0,10739,30,245151,1920,1080,81005.1,690351540,1.70442e+07,1.53624e+07,libvpx
209446738,10768.2,0,10768.2,29.2,245975,1920,1080,81235.1,692670536,1.84597e+07,1.53711e+07,libvpx
209447740,10799,0,10799,30.6,246858,1920,1080,81490.7,695019653,1.87554e+07,1.53805e+07,libvpx
209448741,10829,0,10829,30,247713,1920,1080,81730.3,697358734,1.8694e+07,1.53896e+07,libvpx
209449742,10859,0,10859,30,248549,1920,1080,81964.2,699591536,1.78446e+07,1.53964e+07,libvpx
209450743,10889,0,10889,30,249350,1920,1080,82188.3,701560966,1.57397e+07,1.53973e+07,libvpx
209451745,10918.8,0,10918.8,29.8,250104,1920,1080,82431.7,703907630,1.87358e+07,1.54065e+07,libvpx
209452746,10948.6,0,10948.6,29.8,251033,1920,1080,82727.4,706409433,1.99944e+07,1.5419e+07,libvpx
209453747,10979,0,10979,30.4,251870,1920,1080,82972.6,708804890,1.91445e+07,1.54291e+07,libvpx
209454748,11009,0,11009,30,252655,1920,1080,83219,711259345,1.9616e+07,1.54405e+07,libvpx
209455750,11039,0,11039,30,253510,1920,1080,83489.1,714123762,2.28696e+07,1.54607e+07,libvpx
209456751,11068.6,0,11068.6,29.6,254328,1920,1080,83758,717005610,2.30318e+07,1.54811e+07,libvpx
209457752,11094.4,0,11094.4,25.8,255278,1920,1080,84032.3,720263414,2.60364e+07,1.55095e+07,libvpx
209458753,11123.2,0,11123.2,28.8,256264,1920,1080,84337.2,723194860,2.34281e+07,1.55308e+07,libvpx
209459754,11157.2,0,11157.2,34,257241,1920,1080,84620.1,725353164,1.72492e+07,1.55354e+07,libvpx
209460756,11190,0,11190,32.8,257899,1920,1080,84864.7,727137353,1.4245e+07,1.5532e+07,libvpx
209461757,11219.4,0,11219.4,29.4,258506,1920,1080,85097,728997972,1.48701e+07,1.55302e+07,libvpx
209462758,11249.4,0,11249.4,30,259284,1920,1080,85322.6,730985604,1.58852e+07,1.55312e+07,libvpx
209463759,11279.2,0,11279.2,29.4,260058,1920,1080,85549.6,733010851,1.61858e+07,1.55329e+07,libvpx
209464760,11309,0,11309,29.8,260925,1920,1080,85793.7,735228218,1.77212e+07,1.55387e+07,libvpx
209465761,11339.2,0,11339.2,30.2,261711,1920,1080,86034.7,737169312,1.55132e+07,1.55386e+07,libvpx
209466763,11369.2,0,11369.2,29.8,262505,1920,1080,86278.9,739284113,1.68846e+07,1.55422e+07,libvpx
209467764,11399.4,0,11399.4,30.2,263383,1920,1080,86531,741375780,1.67166e+07,1.55452e+07,libvpx
209468765,11429.6,0,11429.6,30,264124,1920,1080,86768.1,743366228,1.59077e+07,1.55462e+07,libvpx
209469766,11459.8,0,11459.8,30.2,264952,1920,1080,87013.2,745562342,1.75514e+07,1.55514e+07,libvpx
209470767,11489.4,0,11489.4,29.6,265761,1920,1080,87261.3,747505837,1.55324e+07,1.55514e+07,libvpx
209471769,11519.8,0,11519.8,30,266572,1920,1080,87499.4,749628740,1.69493e+07,1.5555e+07,libvpx
209472770,11550,0,11550,30.2,267370,1920,1080,87733,751616057,1.58827e+07,1.55559e+07,libvpx
209473771,11580,0,11580,30,268200,1920,1080,87961.2,753759679,1.71318e+07,1.55599e+07,libvpx
209474772,11609.6,0,11609.6,29.6,269031,1920,1080,88194.3,755939676,1.74226e+07,1.55647e+07,libvpx
209475774,11639.8,0,11639.8,30.2,269894,1920,1080,88451.6,758031345,1.67e+07,1.55676e+07,libvpx
209476776,11670,0,11670,30,270715,1920,1080,88690.8,760169839,1.70738e+07,1.55715e+07,libvpx
209477777,11700,0,11700,30,271553,1920,1080,88934.5,762302750,1.70462e+07,1.55753e+07,libvpx
209478780,11730,0,11730,30,272390,1920,1080,89162.4,764394900,1.66871e+07,1.55781e+07,libvpx
209479781,11760,0,11760,30,273217,1920,1080,89380.6,766555214,1.72652e+07,1.55824e+07,libvpx
209480783,11790,0,11790,30,274073,1920,1080,89610.2,768701684,1.71375e+07,1.55864e+07,libvpx
209481784,11820,0,11820,30,274927,1920,1080,89848.2,770877090,1.73859e+07,1.55909e+07,libvpx
209482785,11850.4,0,11850.4,30.4,275775,1920,1080,90089.2,772985078,1.68471e+07,1.55941e+07,libvpx
209483786,11880.4,0,11880.4,30,276506,1920,1080,90312.1,774817308,1.46432e+07,1.55917e+07,libvpx
209484788,11909.8,0,11909.8,29.4,277262,1920,1080,90539.8,777155163,1.86655e+07,1.55994e+07,libvpx
209485789,11940,0,11940,30,278176,1920,1080,90780.9,779364369,1.7656e+07,1.56046e+07,libvpx
209486790,11970,0,11970,30,279053,1920,1080,91021.1,781547795,1.745e+07,1.56092e+07,libvpx
209487793,12000.2,0,12000.2,30,279907,1920,1080,91265.6,783685913,1.70538e+07,1.56128e+07,libvpx
209488795,12030,0,12030,29.8,280797,1920,1080,91505.5,785883600,1.75464e+07,1.56176e+07,libvpx
209489797,12060.6,0,12060.6,30,281680,1920,1080,91755.6,788102359,1.77146e+07,1.56228e+07,libvpx
209490798,12090.4,0,12090.4,29.6,282523,1920,1080,91994.1,790264856,1.72827e+07,1.56269e+07,libvpx
209491800,12120.6,0,12120.6,30,283390,1920,1080,92237.2,792481198,1.76953e+07,1.5632e+07,libvpx
209492801,12151,0,12151,30.4,284234,1920,1080,92475.9,794680469,1.75766e+07,1.56368e+07,libvpx
209493808,12181,0,12181,30,285071,1920,1080,92713,796779096,1.66723e+07,1.56394e+07,libvpx
209495007,12214,0,12214,30,285928,1920,1080,92961.3,799268809,1.66119e+07,1.56422e+07,libvpx
209496009,12247,0,12247,30,286872,1920,1080,93215.2,801554406,1.82483e+07,1.56486e+07,libvpx
209497010,12277,0,12277,30,287717,1920,1080,93443.2,803828236,1.81725e+07,1.56547e+07,libvpx
209498011,12307.2,0,12307.2,30.2,288571,1920,1080,93679,806035002,1.76365e+07,1.56596e+07,libvpx
209499012,12336.8,0,12336.8,29.6,289460,1920,1080,93922.4,808300763,1.8108e+07,1.56655e+07,libvpx
209500014,12367,0,12367,30.2,290316,1920,1080,94164.8,810531916,1.78136e+07,1.56707e+07,libvpx
209501015,12397,0,12397,30,291205,1920,1080,94426.7,812870258,1.8688e+07,1.5678e+07,libvpx
209502017,12427,0,12427,30,292036,1920,1080,94663.1,815068754,1.75529e+07,1.56825e+07,libvpx
209503018,12457,0,12457,30,292882,1920,1080,94902.6,817425094,1.88319e+07,1.56901e+07,libvpx
209504019,12487,0,12487,30,293735,1920,1080,95148.6,819695197,1.81427e+07,1.56959e+07,libvpx
209505020,12517.2,0,12517.2,30.2,294565,1920,1080,95395.6,821889322,1.75355e+07,1.57003e+07,libvpx
209506022,12547,0,12547,29.8,295408,1920,1080,95643.2,824448911,2.04358e+07,1.57116e+07,libvpx
209507023,12577.4,0,12577.4,30.4,296171,1920,1080,95902.5,826826575,1.90023e+07,1.57195e+07,libvpx
209508025,12607,0,12607,29.6,296941,1920,1080,96161.7,829772998,2.35243e+07,1.5738e+07,libvpx
209509026,12637.6,0,12637.6,30.6,297729,1920,1080,96430,832408339,2.10617e+07,1.57506e+07,libvpx
209510028,12667.4,0,12667.4,29.6,298456,1920,1080,96679.3,835428108,2.41099e+07,1.57704e+07,libvpx
209511029,12697.4,0,12697.4,29.8,299250,1920,1080,96971.4,838782355,2.68072e+07,1.57964e+07,libvpx
209512030,12727,0,12727,29.6,300142,1920,1080,97268.2,842217723,2.74555e+07,1.58238e+07,libvpx
209513033,12757.8,0,12757.8,30.8,300991,1920,1080,97557.3,845424944,2.5581e+07,1.58467e+07,libvpx
209514036,12787.6,0,12787.6,29.6,301808,1920,1080,97829.7,848660778,2.58092e+07,1.58701e+07,libvpx
209515039,12815.8,0,12815.8,28,302732,1920,1080,98122.3,851992446,2.65736e+07,1.58951e+07,libvpx
209516040,12841.4,0,12841.4,25.6,303711,1920,1080,98414.6,855815548,3.05543e+07,1.59293e+07,libvpx
209517042,12872.6,0,12872.6,31.2,304716,1920,1080,98710,859019416,2.55798e+07,1.59517e+07,libvpx
209518043,12907,0,12907,34.4,305693,1920,1080,99004.9,861984037,2.36933e+07,1.59697e+07,libvpx
209519045,12937.8,0,12937.8,30.8,306605,1920,1080,99284.9,864667487,2.14248e+07,1.59823e+07,libvpx
209520046,12967.6,0,12967.6,29.8,307479,1920,1080,99549.2,867236892,2.05347e+07,1.59928e+07,libvpx
209521047,12998,0,12998,30.4,308330,1920,1080,99805.1,869732851,1.99477e+07,1.60019e+07,libvpx
209522050,13027.6,0,13027.6,29.6,309254,1920,1080,100059,872251901,2.00921e+07,1.60113e+07,libvpx
209523051,13058,0,13058,30.4,310098,1920,1080,100317,874753883,1.99959e+07,1.60204e+07,libvpx
209524052,13087.8,0,13087.8,29.8,310989,1920,1080,100580,877401256,2.11578e+07,1.60322e+07,libvpx
209525053,13118,0,13118,30.2,311863,1920,1080,100845,879975476,2.05732e+07,1.60425e+07,libvpx
209526055,13148.2,0,13148.2,30,312613,1920,1080,101098,882248477,1.81477e+07,1.60473e+07,libvpx
209527056,13178,0,13178,29.8,313396,1920,1080,101339,884754204,2.00258e+07,1.60564e+07,libvpx
209528057,13208,0,13208,30,314183,1920,1080,101588,887209230,1.96206e+07,1.60644e+07,libvpx
209529058,13238,0,13238,30,315041,1920,1080,101852,889761279,2.0396e+07,1.60742e+07,libvpx
209530059,13268.2,0,13268.2,30.2,315933,1920,1080,102110,892319526,2.04455e+07,1.60841e+07,libvpx
209531061,13296.8,0,13296.8,28.4,316770,1920,1080,102366,894430158,1.68514e+07,1.60858e+07,libvpx
209532062,13325.8,0,13325.8,28.8,317748,1920,1080,102636,897322454,2.31153e+07,1.61016e+07,libvpx
209533064,13358.2,0,13358.2,32.4,318678,1920,1080,102921,899470981,1.71539e+07,1.6104e+07,libvpx
209534065,13389,0,13389,30.8,319462,1920,1080,103151,901493861,1.61669e+07,1.61041e+07,libvpx
209535066,13418.8,0,13418.8,29.8,320246,1920,1080,103373,903449974,1.56333e+07,1.61031e+07,libvpx
209536068,13449,0,13449,30.2,320895,1920,1080,103597,905463185,1.60735e+07,1.6103e+07,libvpx
209537070,13478.6,0,13478.6,29.6,321716,1920,1080,103835,907608196,1.71258e+07,1.61053e+07,libvpx
209538071,13509,0,13509,30.4,322517,1920,1080,104082,909617026,1.60546e+07,1.61052e+07,libvpx
209539073,13539,0,13539,30,323317,1920,1080,104319,911749882,1.70288e+07,1.61072e+07,libvpx
209540074,13569,0,13569,30,324147,1920,1080,104552,913785504,1.62687e+07,1.61076e+07,libvpx
209541076,13599,0,13599,30,325006,1920,1080,104785,915934256,1.71557e+07,1.61099e+07,libvpx
209542077,13628.8,0,13628.8,29.8,325875,1920,1080,105030,918169437,1.78636e+07,1.61137e+07,libvpx
209543080,13659.2,0,13659.2,30.4,326744,1920,1080,105286,920247527,1.6575e+07,1.61147e+07,libvpx
209544081,13689,0,13689,29.8,327542,1920,1080,105557,922398555,1.7191e+07,1.61171e+07,libvpx
209545082,13719,0,13719,30,328342,1920,1080,105795,924497112,1.67717e+07,1.61185e+07,libvpx
209546084,13749,0,13749,30,329183,1920,1080,106018,926618752,1.69392e+07,1.61203e+07,libvpx
209547085,13779.2,0,13779.2,30.2,329972,1920,1080,106243,928805737,1.74784e+07,1.61232e+07,libvpx
209548087,13809,0,13809,29.8,330803,1920,1080,106476,930928758,1.69503e+07,1.6125e+07,libvpx
209549089,13839.2,0,13839.2,30.2,331642,1920,1080,106717,933169977,1.7894e+07,1.61289e+07,libvpx
209550090,13869.4,0,13869.4,30.2,332498,1920,1080,106963,935243350,1.65704e+07,1.61298e+07,libvpx
209551092,13899.6,0,13899.6,30.2,333178,1920,1080,107185,937111628,1.49164e+07,1.61272e+07,libvpx
209552093,13928.8,0,13928.8,29.2,333983,1920,1080,107414,939496784,1.90622e+07,1.61335e+07,libvpx
209553094,13959.2,0,13959.2,30.4,334907,1920,1080,107664,941707294,1.76664e+07,1.61368e+07,libvpx
209554096,13989.8,0,13989.8,30.6,335763,1920,1080,107907,943863443,1.72148e+07,1.61391e+07,libvpx
209555097,14020,0,14020,30,336620,1920,1080,108163,946041001,1.74031e+07,1.61418e+07,libvpx
209556099,14050,0,14050,30,337479,1920,1080,108408,948257217,1.76943e+07,1.61451e+07,libvpx
209557100,14079.6,0,14079.6,29.6,338341,1920,1080,108651,950472278,1.77028e+07,1.61484e+07,libvpx
209558102,14109.6,0,14109.6,30,339281,1920,1080,108894,952693928,1.77377e+07,1.61518e+07,libvpx
209559103,14140,0,14140,30.4,340148,1920,1080,109142,954947534,1.80108e+07,1.61557e+07,libvpx
209560105,14170,0,14170,30,340973,1920,1080,109385,957120580,1.73497e+07,1.61583e+07,libvpx
209561106,14200,0,14200,30,341808,1920,1080,109635,959214137,1.67317e+07,1.61595e+07,libvpx
209562107,14230,0,14230,30,342544,1920,1080,109870,961321057,1.68385e+07,1.61609e+07,libvpx
209563109,14260,0,14260,30,343371,1920,1080,110103,963577777,1.80177e+07,1.61648e+07,libvpx
209564110,14290,0,14290,30,344193,1920,1080,110325,965849024,1.81518e+07,1.6169e+07,libvpx
209565112,14319,0,14319,29,345048,1920,1080,110546,967994496,1.71295e+07,1.6171e+07,libvpx
209566113,14350,0,14350,31,345989,1920,1080,110783,970158707,1.72964e+07,1.61733e+07,libvpx
209567114,14380,0,14380,29.8,346848,1920,1080,111011,972238830,1.66244e+07,1.61743e+07,libvpx
209568118,14410,0,14410,30,347726,1920,1080,111266,974452752,1.76408e+07,1.61773e+07,libvpx
209569120,14440,0,14440,30,348523,1920,1080,111526,976519375,1.65e+07,1.6178e+07,libvpx
