timestamp_ms,frames_decoded,frames_dropped,frames_received,framerate,jitter_buffer_delay_ms,video_width,video_height,total_decode_time_ms,total_bytes_received,bitrates,overall_avg_bitrates,decoder_implementation
208686688,42194,0,42194,30,1.04435e+07,1280,704,277609,1152410511,1.01514e+06,6.56128e+06,libvpx
208687689,42224,0,42224,30,1.04524e+07,1280,704,277672,1152540240,1.0368e+06,6.55734e+06,libvpx
208688689,42254,0,42254,30,1.04613e+07,1280,704,277733,1152693901,1.22929e+06,6.55356e+06,libvpx
208689690,42284,0,42284,30,1.047e+07,1280,704,277802,1152847406,1.22681e+06,6.54977e+06,libvpx
208690691,42314,0,42314,30,1.04785e+07,1280,704,277864,1153023243,1.40529e+06,6.54612e+06,libvpx
208691692,42344,0,42344,30,1.04869e+07,1280,704,277931,1153187740,1.31466e+06,6.5424e+06,libvpx
208692693,42374.4,0,42374.4,30.4,1.04959e+07,1280,704,277999,1153328836,1.12764e+06,6.53856e+06,libvpx
208693694,42405,0,42405,30.4,1.05052e+07,1280,704,278065,1153473573,1.15674e+06,6.53475e+06,libvpx
208694695,42435,0,42435,30,1.05142e+07,1280,704,278131,1153624926,1.20961e+06,6.53098e+06,libvpx
208695696,42465,0,42465,30,1.05233e+07,1280,704,278194,1153775270,1.20155e+06,6.5272e+06,libvpx
208696697,42495,0,42495,30,1.05323e+07,1280,704,278255,1153926768,1.21077e+06,6.52344e+06,libvpx
208697698,42525,0,42525,30,1.05414e+07,1280,704,278315,1154083836,1.25529e+06,6.51972e+06,libvpx
208698699,42555,0,42555,30,1.05503e+07,1280,704,278377,1154245292,1.29036e+06,6.51602e+06,libvpx
208699700,42585.2,0,42585.2,30.2,1.05594e+07,1280,704,278440,1154414532,1.35257e+06,6.51238e+06,libvpx
208700701,42616,0,42616,30.6,1.05685e+07,1280,704,278505,1154581991,1.33833e+06,6.50873e+06,libvpx
208701701,42646,0,42646,30,1.05771e+07,1280,704,278569,1154725671,1.14944e+06,6.50496e+06,libvpx
208702703,42676,0,42676,30,1.0585e+07,1280,704,278627,1154869761,1.15042e+06,6.50118e+06,libvpx
208703704,42706,0,42706,30,1.05939e+07,1280,704,278698,1155008007,1.10486e+06,6.49738e+06,libvpx
208704705,42736,0,42736,30,1.06027e+07,1280,704,278769,1155139751,1.0529e+06,6.49355e+06,libvpx
208705706,42766.2,0,42766.2,30.2,1.06116e+07,1280,704,278833,1155294311,1.23524e+06,6.48986e+06,libvpx
208706707,42797,0,42797,30.4,1.06206e+07,1280,704,278897,1155439333,1.15902e+06,6.48611e+06,libvpx
208707709,42827,0,42827,30,1.06297e+07,1280,704,278968,1155589565,1.19946e+06,6.4824e+06,libvpx
208708710,42857,0,42857,30,1.06388e+07,1280,704,279037,1155740697,1.20785e+06,6.4787e+06,libvpx
208709710,42887,0,42887,30,1.06478e+07,1280,704,279104,1155904518,1.31057e+06,6.47508e+06,libvpx
208710711,42917,0,42917,30,1.06571e+07,1280,704,279170,1156069348,1.31732e+06,6.47147e+06,libvpx
208711712,42947,0,42947,30,1.06662e+07,1280,704,279238,1156235107,1.32475e+06,6.46786e+06,libvpx
208712713,42977,0,42977,30,1.06753e+07,1280,704,279304,1156410521,1.40191e+06,6.46432e+06,libvpx
208713714,43007,0,43007,30,1.0684e+07,1280,704,279368,1156573628,1.30355e+06,6.46071e+06,libvpx
208714716,43037.2,0,43037.2,30.2,1.06926e+07,1280,704,279437,1156745445,1.37179e+06,6.45716e+06,libvpx
208715717,43068,0,43068,30.6,1.07007e+07,1280,704,279502,1156937517,1.53504e+06,6.45372e+06,libvpx
208716718,43098,0,43098,30,1.07091e+07,1280,704,279568,1157115488,1.42235e+06,6.45021e+06,libvpx
208717719,43128,0,43128,30,1.07173e+07,1280,704,279629,1157264311,1.18939e+06,6.44654e+06,libvpx
208718720,43158.2,0,43158.2,30.2,1.0726e+07,1280,704,279688,1157416555,1.21674e+06,6.4429e+06,libvpx
208719721,43189,0,43189,30.4,1.07346e+07,1280,704,279749,1157573149,1.2515e+06,6.43929e+06,libvpx
208720722,43219,0,43219,30,1.07428e+07,1280,704,279810,1157736461,1.30519e+06,6.43572e+06,libvpx
208721722,43249,0,43249,30,1.07511e+07,1280,704,279872,1157894412,1.26361e+06,6.43213e+06,libvpx
208722723,43279,0,43279,30,1.07594e+07,1280,704,279929,1158027660,1.06492e+06,6.4284e+06,libvpx
208723724,43309,0,43309,30,1.07679e+07,1280,704,279989,1158164659,1.0949e+06,6.4247e+06,libvpx
208724725,43339,0,43339,30,1.07765e+07,1280,704,280048,1158301297,1.09201e+06,6.421e+06,libvpx
208725726,43369,0,43369,30,1.07851e+07,1280,704,280110,1158445957,1.15612e+06,6.41735e+06,libvpx
208726727,43399,0,43399,30,1.07937e+07,1280,704,280168,1158592909,1.17444e+06,6.41372e+06,libvpx
208727728,43429,0,43429,30,1.08022e+07,1280,704,280229,1158750338,1.25817e+06,6.41015e+06,libvpx
208728729,43459,0,43459,30,1.08108e+07,1280,704,280294,1158898378,1.18314e+06,6.40653e+06,libvpx
208729730,43489.2,0,43489.2,30.2,1.08194e+07,1280,704,280360,1159054124,1.24472e+06,6.40296e+06,libvpx
208730731,43520,0,43520,30.2,1.08277e+07,1280,704,280427,1159233692,1.43511e+06,6.39953e+06,libvpx
208731732,43550,0,43550,30,1.08358e+07,1280,704,280494,1159405921,1.37646e+06,6.39607e+06,libvpx
208732733,43580,0,43580,30,1.08439e+07,1280,704,280562,1159567995,1.2953e+06,6.39255e+06,libvpx
208733734,43610,0,43610,30,1.08519e+07,1280,704,280635,1159756579,1.50716e+06,6.38918e+06,libvpx
208734735,43640,0,43640,30,1.08597e+07,1280,704,280702,1159931891,1.40109e+06,6.38574e+06,libvpx
208735736,43671,0,43671,31,1.08678e+07,1280,704,280769,1160123205,1.52898e+06,6.3824e+06,libvpx
208736737,43701,0,43701,30,1.08754e+07,1280,704,280837,1160311068,1.5014e+06,6.37904e+06,libvpx
208737737,43731,0,43731,30,1.08829e+07,1280,704,280904,1160497408,1.49072e+06,6.37569e+06,libvpx
208738738,43761,0,43761,30,1.08901e+07,1280,704,280974,1160697648,1.60032e+06,6.3724e+06,libvpx
208739739,43791.2,0,43791.2,30.2,1.08977e+07,1280,704,281040,1160903836,1.64786e+06,6.36916e+06,libvpx
208740740,43822,0,43822,30.6,1.09055e+07,1280,704,281110,1161134265,1.84159e+06,6.36606e+06,libvpx
208741741,43852,0,43852,30,1.09128e+07,1280,704,281176,1161392516,2.06394e+06,6.36311e+06,libvpx
208742742,43882,0,43882,30,1.09202e+07,1280,704,281249,1161653009,2.08186e+06,6.36017e+06,libvpx
208743743,43912,0,43912,30,1.09275e+07,1280,704,281329,1161978559,2.6018e+06,6.3576e+06,libvpx
208744744,43942,0,43942,30,1.0935e+07,1280,704,281406,1162257610,2.23018e+06,6.35478e+06,libvpx
208745746,43972.4,0,43972.4,30.4,1.09424e+07,1280,704,281490,1162634550,3.0095e+06,6.35249e+06,libvpx
208746746,44003,0,44003,30.4,1.09499e+07,1280,704,281573,1162993473,2.87138e+06,6.35011e+06,libvpx
208747747,44033,0,44033,30,1.09573e+07,1280,704,281662,1163416094,3.37759e+06,6.34808e+06,libvpx
208748748,44063,0,44063,30,1.09646e+07,1280,704,281754,1163852057,3.48422e+06,6.34613e+06,libvpx
208749750,44093,0,44093,30,1.09719e+07,1280,704,281847,1164302137,3.59345e+06,6.34425e+06,libvpx
208750751,44122.4,0,44122.4,29.4,1.09789e+07,1280,704,281942,1164620395,2.54352e+06,6.34166e+06,libvpx
208751753,44142.2,0,44142.2,19.6,1.09837e+07,1920,1072,282027,1165006882,3.08572e+06,6.33944e+06,libvpx
208752754,44172,0,44172,29.6,1.09908e+07,1920,1072,282171,1165387956,3.04555e+06,6.3372e+06,libvpx
208753755,44202,0,44202,30,1.09982e+07,1920,1072,282321,1165770244,3.05525e+06,6.33497e+06,libvpx
208754755,44232,0,44232,30,1.10056e+07,1920,1072,282474,1166141426,2.96946e+06,6.33268e+06,libvpx
208755758,44262,0,44262,30,1.10132e+07,1920,1072,282608,1166535705,3.1448e+06,6.33051e+06,libvpx
208756760,44292.8,0,44292.8,30.8,1.10203e+07,1920,1072,282759,1166901505,2.92056e+06,6.3282e+06,libvpx
208757761,44323,0,44323,30,1.10274e+07,1920,1072,282900,1167294341,3.13955e+06,6.32604e+06,libvpx
208758762,44353,0,44353,30,1.10346e+07,1920,1072,283068,1167664341,2.95704e+06,6.32375e+06,libvpx
208759764,44384,0,44384,31,1.10418e+07,1920,1072,283242,1168027859,2.90234e+06,6.32143e+06,libvpx
208760765,44414,0,44414,30,1.10478e+07,1920,1072,283406,1168528043,3.99747e+06,6.31986e+06,libvpx
208761766,44444,0,44444,30,1.10544e+07,1920,1072,283594,1168927778,3.19469e+06,6.31775e+06,libvpx
208762770,44474,0,44474,30,1.10612e+07,1920,1072,283770,1169330625,3.20994e+06,6.31564e+06,libvpx
208763771,44504.2,0,44504.2,30.2,1.10681e+07,1920,1072,283928,1169777195,3.56899e+06,6.31379e+06,libvpx
208764773,44535,0,44535,30.4,1.10753e+07,1920,1072,284099,1170205701,3.42121e+06,6.31183e+06,libvpx
208765774,44565,0,44565,30,1.10826e+07,1920,1072,284254,1170628718,3.38076e+06,6.30985e+06,libvpx
208766775,44595,0,44595,30,1.10898e+07,1920,1072,284406,1171064416,3.4821e+06,6.30795e+06,libvpx
208767776,44625,0,44625,30,1.10971e+07,1920,1072,284568,1171467548,3.22183e+06,6.30587e+06,libvpx
208768777,44655,0,44655,30,1.11045e+07,1920,1072,284726,1171931240,3.70583e+06,6.30412e+06,libvpx
208769778,44685,0,44685,30,1.11115e+07,1920,1072,284880,1172365425,3.47001e+06,6.30221e+06,libvpx
208770779,44715,0,44715,30,1.11188e+07,1920,1072,285041,1172809521,3.54922e+06,6.30036e+06,libvpx
208771780,44745,0,44745,30,1.11267e+07,1920,1072,285200,1173261018,3.60837e+06,6.29856e+06,libvpx
208772782,44775.4,0,44775.4,30,1.11344e+07,1920,1072,285351,1173714048,3.61701e+06,6.29675e+06,libvpx
208773786,44806,0,44806,30,1.11422e+07,1920,1072,285512,1174183052,3.73708e+06,6.29503e+06,libvpx
208774787,44836,0,44836,30,1.11498e+07,1920,1072,285680,1174578435,3.1599e+06,6.29293e+06,libvpx
208775788,44866,0,44866,30,1.11574e+07,1920,1072,285836,1174942827,2.91222e+06,6.29066e+06,libvpx
208776789,44896,0,44896,30,1.11651e+07,1920,1072,286001,1175323972,3.04611e+06,6.28849e+06,libvpx
208777790,44926,0,44926,30,1.11727e+07,1920,1072,286144,1175680359,2.84825e+06,6.28619e+06,libvpx
208778791,44956,0,44956,30,1.11804e+07,1920,1072,286300,1175965717,2.28058e+06,6.28351e+06,libvpx
208779792,44986,0,44986,30,1.11887e+07,1920,1072,286454,1176264753,2.3899e+06,6.28091e+06,libvpx
208780793,45016,0,45016,30,1.1197e+07,1920,1072,286609,1176556070,2.32821e+06,6.27827e+06,libvpx
208781796,45046.8,0,45046.8,30.6,1.12053e+07,1920,1072,286748,1176847810,2.32694e+06,6.27563e+06,libvpx
208782801,45077,0,45077,30,1.12135e+07,1920,1072,286887,1177164551,2.52132e+06,6.27312e+06,libvpx
208783802,45107,0,45107,30,1.12217e+07,1920,1072,287027,1177466065,2.4097e+06,6.27054e+06,libvpx
208784804,45137,0,45137,30,1.12296e+07,1920,1072,287163,1177778188,2.492e+06,6.26802e+06,libvpx
208785805,45167,0,45167,30,1.12378e+07,1920,1072,287295,1178127001,2.78772e+06,6.26571e+06,libvpx
208786806,45197,0,45197,30,1.12458e+07,1920,1072,287444,1178440924,2.50888e+06,6.26321e+06,libvpx
208787807,45227,0,45227,30,1.1254e+07,1920,1072,287617,1178755373,2.51308e+06,6.26072e+06,libvpx
208788809,45257.4,0,45257.4,30.4,1.12624e+07,1920,1072,287790,1179109429,2.82679e+06,6.25843e+06,libvpx
208789812,45288,0,45288,30.2,1.12703e+07,1920,1072,287955,1179415055,2.43769e+06,6.25589e+06,libvpx
208790813,45318,0,45318,30,1.12781e+07,1920,1072,288109,1179790242,2.9985e+06,6.25373e+06,libvpx
208791815,45348,0,45348,30,1.12862e+07,1920,1072,288268,1180119872,2.63178e+06,6.25133e+06,libvpx
208792817,45378,0,45378,30,1.12943e+07,1920,1072,288438,1180494439,2.99055e+06,6.24917e+06,libvpx
208793818,45408,0,45408,30,1.13026e+07,1920,1072,288601,1180838366,2.74867e+06,6.24685e+06,libvpx
208794820,45438.4,0,45438.4,30,1.13106e+07,1920,1072,288764,1181187093,2.78425e+06,6.24456e+06,libvpx
208795823,45469,0,45469,30,1.13186e+07,1920,1072,288936,1181555771,2.9406e+06,6.24237e+06,libvpx
208796824,45499,0,45499,30,1.13267e+07,1920,1072,289108,1181852548,2.37184e+06,6.23981e+06,libvpx
208797825,45529,0,45529,30,1.13341e+07,1920,1072,289267,1182299789,3.57435e+06,6.23805e+06,libvpx
208798826,45559,0,45559,30,1.13421e+07,1920,1072,289446,1182690638,3.12367e+06,6.236e+06,libvpx
208799828,45589,0,45589,30,1.13499e+07,1920,1072,289635,1183051714,2.88284e+06,6.23379e+06,libvpx
208800829,45619.6,0,45619.6,30.6,1.13582e+07,1920,1072,289831,1183427355,3.00213e+06,6.23166e+06,libvpx
208801834,45650,0,45650,30.2,1.13664e+07,1920,1072,290000,1183814317,3.08029e+06,6.22957e+06,libvpx
208802836,45680,0,45680,30,1.13745e+07,1920,1072,290167,1184226853,3.2937e+06,6.22764e+06,libvpx
208803838,45710,0,45710,30,1.13828e+07,1920,1072,290324,1184656053,3.42675e+06,6.2258e+06,libvpx
208804839,45740,0,45740,30,1.13912e+07,1920,1072,290500,1185101599,3.56081e+06,6.22404e+06,libvpx
208805840,45770.2,0,45770.2,30.2,1.13992e+07,1920,1072,290685,1185578262,3.80949e+06,6.22246e+06,libvpx
208806841,45801,0,45801,30.6,1.14068e+07,1920,1072,290845,1186148033,4.55361e+06,6.22136e+06,libvpx
208807844,45831,0,45831,30,1.14146e+07,1920,1072,291005,1186694291,4.35699e+06,6.22014e+06,libvpx
208808846,45861,0,45861,30,1.14225e+07,1920,1072,291182,1187129977,3.47853e+06,6.21834e+06,libvpx
208809847,45891,0,45891,30,1.14306e+07,1920,1072,291381,1187579431,3.59204e+06,6.21662e+06,libvpx
208810848,45921,0,45921,30,1.14385e+07,1920,1072,291556,1188044332,3.71549e+06,6.21498e+06,libvpx
208811850,45951.2,0,45951.2,30.2,1.14467e+07,1920,1072,291747,1188496543,3.61047e+06,6.21328e+06,libvpx
208812851,45981.8,0,45981.8,30.2,1.14548e+07,1920,1072,291943,1188939077,3.53674e+06,6.21153e+06,libvpx
208813855,46012,0,46012,30,1.14628e+07,1920,1072,292145,1189428614,3.90069e+06,6.21001e+06,libvpx
208814856,46042,0,46042,30,1.14709e+07,1920,1072,292339,1189901958,3.78297e+06,6.20843e+06,libvpx
208815858,46072,0,46072,30,1.1479e+07,1920,1072,292529,1190405479,4.02013e+06,6.207e+06,libvpx
208816860,46102,0,46102,30,1.14871e+07,1920,1072,292721,1190871068,3.71728e+06,6.20537e+06,libvpx
208817862,46132,0,46132,30,1.14949e+07,1920,1072,292917,1191358934,3.89514e+06,6.20387e+06,libvpx
208818862,46162.6,0,46162.6,30.6,1.15029e+07,1920,1072,293100,1191847886,3.91162e+06,6.20238e+06,libvpx
208819864,46193,0,46193,30.2,1.15108e+07,1920,1072,293260,1192326503,3.82129e+06,6.20083e+06,libvpx
208820866,46223,0,46223,30,1.15188e+07,1920,1072,293446,1192821234,3.94995e+06,6.19936e+06,libvpx
208821867,46253,0,46253,30,1.15265e+07,1920,1072,293631,1193327302,4.0445e+06,6.19796e+06,libvpx
208822868,46283,0,46283,30,1.15344e+07,1920,1072,293821,1193820417,3.94098e+06,6.19649e+06,libvpx
208823869,46313,0,46313,30,1.15423e+07,1920,1072,294002,1194318659,3.98195e+06,6.19506e+06,libvpx
208824871,46343,0,46343,30,1.15504e+07,1920,1072,294175,1194818177,3.98817e+06,6.19362e+06,libvpx
208825874,46373.4,0,46373.4,30.2,1.15585e+07,1920,1072,294373,1195320201,4.00418e+06,6.1922e+06,libvpx
208826875,46404,0,46404,30,1.15665e+07,1920,1072,294573,1195847785,4.21646e+06,6.19092e+06,libvpx
208827877,46434,0,46434,30,1.15743e+07,1920,1072,294771,1196379408,4.2445e+06,6.18966e+06,libvpx
208828877,46464,0,46464,30,1.15819e+07,1920,1072,294971,1196836198,3.65432e+06,6.18802e+06,libvpx
208829879,46494,0,46494,30,1.15898e+07,1920,1072,295158,1197409278,4.57549e+06,6.18698e+06,libvpx
208830880,46524.2,0,46524.2,30.2,1.15982e+07,1920,1072,295352,1197927230,4.13948e+06,6.18566e+06,libvpx
208831881,46554.8,0,46554.8,30.4,1.16061e+07,1920,1072,295533,1198510508,4.66156e+06,6.18467e+06,libvpx
208832884,46585,0,46585,30,1.16141e+07,1920,1072,295721,1199055169,4.34426e+06,6.18348e+06,libvpx
208833886,46615,0,46615,30,1.1622e+07,1920,1072,295919,1199552853,3.97352e+06,6.18206e+06,libvpx
208834887,46645,0,46645,30,1.16297e+07,1920,1072,296141,1200157148,4.82953e+06,6.18118e+06,libvpx
208835888,46675,0,46675,30,1.16377e+07,1920,1072,296324,1200697245,4.31646e+06,6.17998e+06,libvpx
208836889,46705,0,46705,30,1.16456e+07,1920,1072,296513,1201257692,4.4791e+06,6.17889e+06,libvpx
208837891,46735,0,46735,30,1.16539e+07,1920,1072,296688,1201820048,4.48987e+06,6.1778e+06,libvpx
208838894,46765.6,0,46765.6,30.2,1.1662e+07,1920,1072,296870,1202386525,4.51826e+06,6.17673e+06,libvpx
208839895,46796,0,46796,30,1.16701e+07,1920,1072,297052,1202944669,4.46069e+06,6.17563e+06,libvpx
208840896,46826,0,46826,30,1.16781e+07,1920,1072,297256,1203515128,4.55911e+06,6.17459e+06,libvpx
208841897,46856,0,46856,30,1.16862e+07,1920,1072,297429,1204108938,4.74573e+06,6.17367e+06,libvpx
208842898,46886,0,46886,30,1.16947e+07,1920,1072,297594,1204693449,4.67142e+06,6.17271e+06,libvpx
208843901,46917,0,46917,30.8,1.17028e+07,1920,1072,297769,1205384191,5.50941e+06,6.17229e+06,libvpx
208844904,46947,0,46947,30,1.17108e+07,1920,1072,297937,1206104965,5.74895e+06,6.17201e+06,libvpx
208845904,46977,0,46977,30,1.17188e+07,1920,1072,298107,1206873662,6.14958e+06,6.172e+06,libvpx
208846905,47007,0,47007,30,1.17269e+07,1920,1072,298282,1207689374,6.51918e+06,6.17222e+06,libvpx
208847906,47037,0,47037,30,1.17348e+07,1920,1072,298466,1208565429,7.00144e+06,6.17275e+06,libvpx
208848906,47067,0,47067,30,1.1743e+07,1920,1072,298654,1209471950,7.25217e+06,6.17344e+06,libvpx
208849908,47097.6,0,47097.6,30.6,1.17512e+07,1920,1072,298849,1210574594,8.80354e+06,6.17512e+06,libvpx
208850908,47128,0,47128,30.2,1.17594e+07,1920,1072,299039,1211628877,8.43426e+06,6.17656e+06,libvpx
208851909,47158,0,47158,30,1.17674e+07,1920,1072,299242,1212967993,1.07022e+07,6.17945e+06,libvpx
208852910,47188,0,47188,30,1.17757e+07,1920,1072,299450,1214336846,1.09399e+07,6.18248e+06,libvpx
208853911,47218,0,47218,30,1.17838e+07,1920,1072,299667,1215604430,1.01305e+07,6.18499e+06,libvpx
208854912,47248,0,47248,30,1.1792e+07,1920,1072,299892,1217323020,1.3735e+07,6.1898e+06,libvpx
208855915,47278.2,0,47278.2,30.2,1.18e+07,1920,1072,300120,1219040796,1.37011e+07,6.19458e+06,libvpx
208856916,47309,0,47309,30,1.18082e+07,1920,1072,300372,1220823260,1.42455e+07,6.1997e+06,libvpx
208857916,47339,0,47339,30,1.18164e+07,1920,1072,300611,1222752144,1.54311e+07,6.20555e+06,libvpx
208858917,47369,0,47369,30,1.18247e+07,1920,1072,300862,1224780156,1.62079e+07,6.2119e+06,libvpx
208859918,47399,0,47399,30,1.18321e+07,1920,1072,301129,1226776032,1.59511e+07,6.21808e+06,libvpx
208860919,47429,0,47429,30,1.184e+07,1920,1072,301364,1228234235,1.1654e+07,6.22152e+06,libvpx
208861920,47459,0,47459,30,1.18479e+07,1920,1072,301590,1229772563,1.22943e+07,6.22537e+06,libvpx
208862921,47489.2,0,47489.2,30.2,1.18558e+07,1920,1072,301828,1230797859,8.19417e+06,6.22661e+06,libvpx
